356.24	0.203801	1.47527	0.185041	1.45985
356.483	0.203212	1.47937	0.185227	1.46386
356.725	0.202627	1.48347	0.185418	1.46786
356.968	0.202047	1.48756	0.185615	1.47184
357.211	0.201471	1.49163	0.185815	1.4758
357.454	0.2009	1.4957	0.186021	1.47973
357.698	0.200333	1.49975	0.18623	1.48365
357.942	0.199771	1.5038	0.186444	1.48755
358.187	0.199213	1.50784	0.186662	1.49142
358.432	0.198659	1.51186	0.186883	1.49528
358.677	0.19811	1.51588	0.187108	1.49912
358.922	0.197564	1.51988	0.187336	1.50294
359.168	0.197023	1.52388	0.187567	1.50674
359.414	0.196486	1.52786	0.187801	1.51052
359.661	0.195953	1.53184	0.188038	1.51428
359.907	0.195424	1.53581	0.188278	1.51803
360.155	0.194899	1.53976	0.18852	1.52175
360.402	0.194378	1.54371	0.188764	1.52546
360.65	0.193861	1.54765	0.189011	1.52915
360.898	0.193347	1.55158	0.189259	1.53283
361.146	0.192837	1.5555	0.189509	1.53648
361.395	0.192331	1.55941	0.189761	1.54012
361.645	0.191829	1.56331	0.190014	1.54374
361.894	0.19133	1.5672	0.190269	1.54735
362.144	0.190834	1.57109	0.190525	1.55093
362.394	0.190343	1.57496	0.190781	1.5545
362.645	0.189854	1.57882	0.191039	1.55806
362.896	0.18937	1.58268	0.191297	1.5616
363.147	0.188888	1.58653	0.191556	1.56512
363.399	0.18841	1.59037	0.191815	1.56862
363.651	0.187935	1.5942	0.192075	1.57212
363.903	0.187464	1.59802	0.192334	1.57559
364.156	0.186996	1.60183	0.192594	1.57905
364.409	0.186531	1.60563	0.192853	1.58249
364.662	0.186069	1.60943	0.193112	1.58592
364.916	0.18629	1.61123	0.19337	1.58934
365.17	0.186632	1.61268	0.193628	1.59273
365.424	0.186972	1.61413	0.193885	1.59612
365.679	0.187313	1.61558	0.194142	1.59949
365.934	0.187653	1.61702	0.194397	1.60284
366.19	0.187992	1.61847	0.194651	1.60618
366.445	0.188331	1.61991	0.194903	1.60951
366.702	0.188669	1.62135	0.195155	1.61282
366.958	0.189007	1.62279	0.195404	1.61612
367.215	0.189345	1.62423	0.195652	1.61941
367.472	0.189682	1.62567	0.195898	1.62268
367.73	0.190019	1.62711	0.196143	1.62594
367.988	0.190355	1.62854	0.196385	1.62918
368.246	0.190691	1.62998	0.196625	1.63242
368.505	0.191026	1.63141	0.196862	1.63564
368.764	0.191361	1.63284	0.197097	1.63884
369.024	0.191695	1.63427	0.19733	1.64204
369.284	0.192029	1.6357	0.19756	1.64522
369.544	0.192363	1.63713	0.197786	1.64839
369.804	0.192696	1.63856	0.19801	1.65155
370.065	0.193029	1.63998	0.198231	1.65469
370.327	0.193361	1.64141	0.198449	1.65783
370.588	0.193693	1.64283	0.198663	1.66095
